"alpha","omega.tot","omega.hier","ASE","g","coded_data_index","replication_success"
0.725820924288147,NA,NA,0.0715165375972165,"Monin & Miller (2001), most",51,"No"
0.650357699851609,NA,NA,0.0986219694577084,"Monin & Miller (2001), most",51,"No"
0.522340325516282,0.60015432777144,0.551150566516769,0.0445641354907412,"Monin & Miller (2001), most",51,"No"
0.457973294942239,0.656081628263187,0.412010118615356,0.0968454054718806,"Monin & Miller (2001), most",51,"No"
0.733408129232156,NA,NA,0.0205482283692425,"Monin & Miller (2001), most",51,"No"
0.469447197170553,0.532942818932535,0.281745005568219,0.0804123996162577,"Monin & Miller (2001), most",51,"No"
0.537179610410825,NA,NA,0.0922003758258968,"Monin & Miller (2001), most",51,"No"
0.644431583198718,NA,NA,0.0688172857452353,"Monin & Miller (2001), most",51,"No"
0.560122325711347,NA,NA,0.104372442249751,"Monin & Miller (2001), most",51,"No"
0.704336426493798,0.779251494873723,0.676929249670102,0.0487263231054057,"Monin & Miller (2001), most",51,"No"
0.622399253105137,NA,NA,0.0506611308767205,"Monin & Miller (2001), most",51,"No"
0.651525097858277,NA,NA,0.0819003335890976,"Monin & Miller (2001), most",51,"No"
0.439922707424922,NA,NA,0.0733505539294419,"Monin & Miller (2001), most",51,"No"
0.514146594328711,NA,NA,0.0691533337539772,"Monin & Miller (2001), most",51,"No"
0.340282422007405,NA,NA,0.147929415787869,"Monin & Miller (2001), most",51,"No"
0.461735098874071,0.665101803251393,0.340708326325716,0.115041884392239,"Monin & Miller (2001), most",51,"No"
0.42913768455832,NA,NA,0.0841403683841288,"Monin & Miller (2001), most",51,"No"
0.690311916152131,NA,NA,0.0742535626779258,"Monin & Miller (2001), most",51,"No"
0.769137545941697,0.826889845213464,0.602154313566218,0.0567043672784365,"Monin & Miller (2001), some",51,"No"
0.693330091900791,0.759378170282192,0.541287669303937,0.0667059112372078,"Monin & Miller (2001), some",51,"No"
0.558319869792928,0.718488348617639,0.534146197971539,0.150343049256517,"Monin & Miller (2001), some",51,"No"
0.774023900456684,NA,NA,0.051749470484885,"Monin & Miller (2001), some",51,"No"
0.697383870281235,0.793943886282872,0.529504584328292,0.0668276084488467,"Monin & Miller (2001), some",51,"No"
0.628137226052637,NA,NA,0.0463761329459646,"Monin & Miller (2001), some",51,"No"
0.622289466830512,0.738474738747808,0.330170296451598,0.0764996119543892,"Monin & Miller (2001), some",51,"No"
0.729482421224072,NA,NA,0.0233945149811196,"Monin & Miller (2001), some",51,"No"
0.302859238548202,0.474712664722029,0.228326212891269,0.14386835887931,"Monin & Miller (2001), some",51,"No"
0.751650648450427,NA,NA,0.0418827829964004,"Monin & Miller (2001), some",51,"No"
0.593779118955909,0.739397460638754,0.251098729617104,0.0928896565696166,"Monin & Miller (2001), some",51,"No"
0.577956577282827,NA,NA,0.0792110610458159,"Monin & Miller (2001), some",51,"No"
0.651566052829325,NA,NA,0.0673052880520449,"Monin & Miller (2001), some",51,"No"
0.570524633750701,0.662444842519216,0.441861089112924,0.0724402454288602,"Monin & Miller (2001), some",51,"No"
0.746487855245449,NA,NA,0.0472003925561189,"Monin & Miller (2001), some",51,"No"
0.558896685543958,0.664251313535663,0.602028701651618,0.0599711810638043,"Monin & Miller (2001), some",51,"No"
0.7664462855635,NA,NA,0.0457155241074097,"Monin & Miller (2001), some",51,"No"
0.672783670159228,0.750387936589217,0.463628444849673,0.0759096978503465,"Monin & Miller (2001), some",51,"No"
0.52144520950512,NA,NA,0.139433385508158,"Monin & Miller (2001), some",51,"No"
0.65750912975154,NA,NA,0.0544312594285362,"Monin & Miller (2001), some",51,"No"
0.603736348344466,NA,NA,0.0894898379797031,"Monin & Miller (2001), some",51,"No"
0.896818780301785,NA,NA,0.0181240061238157,"Cacioppo et al. (1983), arg",59,"No"
0.833595576536049,NA,NA,0.0241378160239258,"Cacioppo et al. (1983), arg",59,"No"
0.907180035529738,NA,NA,0.0212972967123124,"Cacioppo et al. (1983), arg",59,"No"
0.868145022466931,NA,NA,0.0220214392936947,"Cacioppo et al. (1983), arg",59,"No"
0.850678288733092,0.864555081560171,0.837679331997398,0.0246657863421981,"Cacioppo et al. (1983), arg",59,"No"
0.846554107374519,0.875134282502325,0.809962502982048,0.0232743000174024,"Cacioppo et al. (1983), arg",59,"No"
0.837837258956431,0.883332331459487,0.789777344063651,0.0224038651012233,"Cacioppo et al. (1983), arg",59,"No"
0.891493175405454,0.901582777920737,0.867322648604666,0.0148272479085673,"Cacioppo et al. (1983), arg",59,"No"
0.825614876930964,0.869837650281993,0.763950888129085,0.0224617610878522,"Cacioppo et al. (1983), arg",59,"No"
0.872247663972193,NA,NA,0.0202172070405076,"Cacioppo et al. (1983), arg",59,"No"
0.877780215844338,NA,NA,0.0185436103677851,"Cacioppo et al. (1983), arg",59,"No"
0.90393435461374,NA,NA,0.0129851308468377,"Cacioppo et al. (1983), arg",59,"No"
0.840466369782036,0.871094705293012,0.756975990117311,0.019380099396461,"Cacioppo et al. (1983), arg",59,"No"
0.87188883336529,0.908652624065994,0.775625684303035,0.0186215690227169,"Cacioppo et al. (1983), arg",59,"No"
0.900950476497998,NA,NA,0.0101769313336612,"Cacioppo et al. (1983), arg",59,"No"
0.906799096181088,0.933225958063614,0.814473512042944,0.0127045339698742,"Cacioppo et al. (1983), arg",59,"No"
0.866946401912322,NA,NA,0.0224422201771262,"Cacioppo et al. (1983), arg",59,"No"
0.91530446129711,NA,NA,0.0148099160191,"Cacioppo et al. (1983), arg",59,"No"
0.873060691127974,NA,NA,0.0144053836703133,"Cacioppo et al. (1983), arg",59,"No"
0.905446449828522,0.919587045211902,0.855318887019848,0.0156853397628174,"Cacioppo et al. (1983), arg",59,"No"
0.0653267581428457,NA,NA,0.154949072497698,"Cacioppo et al. (1983), nfc",60,"No"
-0.21539681224658,0.747112433836765,0.286716772558696,0.180350722179991,"Cacioppo et al. (1983), nfc",60,"No"
-0.517068180855731,0.774558150473766,0.499616755352166,0.346879026103385,"Cacioppo et al. (1983), nfc",60,"No"
-0.0994219913241721,NA,NA,0.184786827610619,"Cacioppo et al. (1983), nfc",60,"No"
0.370555180961898,0.696279657209998,0.275844082351773,0.103952842921333,"Cacioppo et al. (1983), nfc",60,"No"
-0.199074246859708,0.740845445089138,0.483159008742028,0.10821979920793,"Cacioppo et al. (1983), nfc",60,"No"
-0.157653368548297,0.7575590836123,0.323126812484042,0.159773409995623,"Cacioppo et al. (1983), nfc",60,"No"
-0.304054143796079,0.866009240156215,0.71373430160222,0.0909593625197411,"Cacioppo et al. (1983), nfc",60,"No"
-0.29975278940045,0.766563645970729,0.580353756077971,0.180368826755514,"Cacioppo et al. (1983), nfc",60,"No"
-0.0681484759884461,NA,NA,0.138283284643734,"Cacioppo et al. (1983), nfc",60,"No"
0.0219859427035535,0.789526365543279,0.464169614103197,0.152213696355842,"Cacioppo et al. (1983), nfc",60,"No"
0.214336113275853,0.508849363512847,0.370714120050688,0.114054084245368,"Cacioppo et al. (1983), nfc",60,"No"
0.0909405202179756,0.671326269530113,0.24064933418244,0.119957269075479,"Cacioppo et al. (1983), nfc",60,"No"
-0.00860063235716355,0.765675696622915,0.544774654836415,0.122141397592321,"Cacioppo et al. (1983), nfc",60,"No"
-0.309741931669969,0.727662046509657,0.302159368691507,0.191781454432141,"Cacioppo et al. (1983), nfc",60,"No"
-0.0359394495787788,0.677846101220554,0.453402411055651,0.105456162139505,"Cacioppo et al. (1983), nfc",60,"No"
-0.646649164416464,0.695029898091193,0.427358560141026,0.226407158001399,"Cacioppo et al. (1983), nfc",60,"No"
-0.117719205145521,0.754417344549605,0.422220678237101,0.187719809679426,"Cacioppo et al. (1983), nfc",60,"No"
-0.101678303913314,0.643109376250784,0.33576530144011,0.191010606349193,"Cacioppo et al. (1983), nfc",60,"No"
-0.470638317514396,NA,NA,0.174212772277185,"Cacioppo et al. (1983), nfc",60,"No"
-0.194351527423804,0.69109792083432,0.479472418105843,0.188239935370819,"Cacioppo et al. (1983), nfc",60,"No"
-0.0861225639503682,NA,NA,0.182364028318926,"De Fruyt et al. (2000)",61,"No"
-0.00447200276556003,NA,NA,0.175208645839499,"De Fruyt et al. (2000)",61,"No"
-0.910306694134557,NA,NA,0.483508071058579,"De Fruyt et al. (2000)",61,"No"
-0.476536325871759,NA,NA,0.276879185694818,"De Fruyt et al. (2000)",61,"No"
0.355361231818507,NA,NA,0.130366311695359,"De Fruyt et al. (2000)",61,"No"
0.00351797680912758,NA,NA,0.105149019021067,"De Fruyt et al. (2000)",61,"No"
-0.378585080069272,NA,NA,0.21110519908116,"De Fruyt et al. (2000)",61,"No"
-0.688036806514727,NA,NA,0.125108469255231,"De Fruyt et al. (2000)",61,"No"
0.0254687021595659,NA,NA,0.144030663684813,"De Fruyt et al. (2000)",61,"No"
-0.641952380262372,NA,NA,0.249133937823663,"De Fruyt et al. (2000)",61,"No"
0.246018026199286,NA,NA,0.139748013716081,"De Fruyt et al. (2000)",61,"No"
-0.103870649633453,NA,NA,0.194753199201293,"De Fruyt et al. (2000)",61,"No"
0.0388051371781593,NA,NA,0.154450766951334,"De Fruyt et al. (2000)",61,"No"
-0.104918394666585,NA,NA,0.150385345091259,"De Fruyt et al. (2000)",61,"No"
0.216107838305725,NA,NA,0.13885537241588,"De Fruyt et al. (2000)",61,"No"
-0.214901674545429,NA,NA,0.144912653522307,"De Fruyt et al. (2000)",61,"No"
-0.247841489456544,NA,NA,0.189804177111805,"De Fruyt et al. (2000)",61,"No"
-0.252687732907868,NA,NA,0.209087374443317,"De Fruyt et al. (2000)",61,"No"
-0.188312837464936,NA,NA,0.264786427507009,"De Fruyt et al. (2000)",61,"No"
-0.135410257863041,NA,NA,0.151110421247827,"De Fruyt et al. (2000)",61,"No"
-0.435066361024388,NA,NA,0.260909346627979,"De Fruyt et al. (2000)",61,"No"
0.619399843760273,0.700040085565855,0.325278266978934,0.0606799853327826,"Albarracín et al. (2008), exp 5 verb",65,"No"
0.457158253157874,NA,NA,0.0582298542011063,"Albarracín et al. (2008), exp 5 verb",65,"No"
0.447656704235248,NA,NA,0.0707463800496403,"Albarracín et al. (2008), exp 5 verb",65,"No"
0.579443674633912,NA,NA,0.0650396350107898,"Albarracín et al. (2008), exp 5 verb",65,"No"
0.621949512726553,0.731778920859221,0.46527094231203,0.0663449945389796,"Albarracín et al. (2008), exp 5 math",66,"No"
0.443687203224349,0.607348305433713,0.248485306146346,0.0649391105645066,"Albarracín et al. (2008), exp 5 math",66,"No"
0.599641856700745,0.673246442541384,0.547022098787629,0.0564549450419957,"Albarracín et al. (2008), exp 5 math",66,"No"
0.440276618483213,0.62980143179757,0.248871727021095,0.092211419895154,"Albarracín et al. (2008), exp 5 math",66,"No"
0.871628356875361,0.910832436931127,0.741183711248932,0.00702432241642634,"Shnabel & Nadler (2008)",74,"Yes"
0.883863710664665,0.920895598519776,0.73552851923295,0.010316154355825,"Shnabel & Nadler (2008)",74,"Yes"
0.869515994109937,NA,NA,0.00761373322716128,"Shnabel & Nadler (2008)",74,"Yes"
0.866512178432144,0.907864795624983,0.699222335547781,0.00601499782623569,"Shnabel & Nadler (2008)",74,"Yes"
0.886907470319753,0.920353262627605,0.693816656210464,0.00829537140095743,"Shnabel & Nadler (2008)",74,"Yes"
0.866216277512842,0.908131512099741,0.729297356674369,0.00731746769077839,"Shnabel & Nadler (2008)",74,"Yes"
0.885497863751649,0.919902944299569,0.740330024773502,0.0063479730923788,"Shnabel & Nadler (2008)",74,"Yes"
0.879827263533073,0.924894282895909,0.69265271767557,0.0062187006738834,"Shnabel & Nadler (2008)",74,"Yes"
0.541257759875399,0.695514115796051,0.541163514358241,0.0768596097861304,"Vohs & Schooler (2008)",76,"Yes"
0.652203945743646,NA,NA,0.0583420941573903,"Vohs & Schooler (2008)",76,"Yes"
0.541092452888034,NA,NA,0.0874803692904547,"Vohs & Schooler (2008)",76,"Yes"
0.610762801489238,NA,NA,0.066492684296021,"Vohs & Schooler (2008)",76,"Yes"
0.565705933199413,0.774122101552139,0.434574963138969,0.0814030866803106,"Vohs & Schooler (2008)",76,"Yes"
