"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"sel_psychometric_evidence_text_REV","character",112,0,5,NA,NA,109,"",NA,0.0526147959183675,NA,NA,NA,NA,NA,NA,NA,NA,NA
"quant_1_REV","logical",112,0,3,NA,NA,107,"TRUE",NA,0.0852997448979591,NA,NA,NA,NA,NA,NA,NA,NA,NA
"quant_2_REV","logical",106,0.0535714285714286,3,NA,NA,98,"TRUE",NA,0.139551441794233,NA,NA,NA,NA,NA,NA,NA,NA,NA
"quant_3_REV","logical",25,0.776785714285714,3,NA,NA,87,NA,NA,0.4928,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mod_check_REV","factor",112,0,4,NA,NA,68,"False",NA,0.496651785714286,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mod_1_REV","logical",19,0.830357142857143,2,NA,NA,93,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mod_2_REV","logical",7,0.9375,3,NA,NA,105,NA,NA,0.244897959183674,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mod_3_REV","logical",27,0.758928571428571,3,NA,NA,85,NA,NA,0.0713305898491086,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mod_4_REV","logical",13,0.883928571428571,3,NA,NA,99,NA,NA,0.260355029585799,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mod_5_REV","logical",14,0.875,3,NA,NA,98,NA,NA,0.336734693877551,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mod_6_REV","logical",10,0.910714285714286,3,NA,NA,102,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"inseperable_material","factor",112,0,3,NA,NA,69,"True",NA,0.473054846938775,NA,NA,NA,NA,NA,NA,NA,NA,NA
"def_count","numeric",112,0,2,0.616071428571429,1,1,NA,0.488526663712741,NA,0,1,1,-0.470946972090982,-1.03081415098362,-1.79398825537546,-1.9797184545007,NA,NA
