"g","van.p1.2_1","van.p1.2_2","van.p1.2_3","van.p1.2_4","van.p1.2_5","van.p1.2_6"
"sandiegosu",1,9,9,4,3,9
"sandiegosu",1,9,9,6,4,4
"sandiegosu",1,8,9,4,4,6
"sandiegosu",1,8,6,4,6,4
"sandiegosu",1,1,1,1,1,9
"sandiegosu",1,8,8,8,8,9
"sandiegosu",3,9,9,5,1,2
"sandiegosu",1,9,9,5,5,9
"washlee",1,9,9,8,1,6
"washlee",1,9,9,4,5,9
"washlee",3,6,7,6,3,4
"washlee",1,9,9,4,5,9
"washlee",1,9,9,6,1,6
"washlee",1,8,3,5,5,9
"washlee",1,9,9,1,5,9
"washlee",1,9,9,6,5,6
"washlee",1,9,9,4,5,9
"washlee",1,9,9,1,5,9
"wpi",2,9,8,5,3,4
"wpi",1,9,9,9,1,1
"wpi",1,9,9,9,1,1
"wpi",1,9,9,1,1,9
"wpi",1,9,1,1,1,9
"wpi",1,9,9,5,5,9
"wpi",1,9,9,9,1,1
"wpi",1,8,9,4,5,9
"wpi",1,9,9,5,5,9
"wpi",1,9,9,5,5,9
"wpi",1,9,9,4,5,9
"wpi",1,9,9,5,5,9
"wpi",1,9,9,8,3,6
"wpi",1,9,9,5,5,9
"wpi",1,9,9,5,4,7
"wpi",1,9,9,4,5,9
"sandiegosu",1,9,9,6,5,9
"sandiegosu",1,9,9,4,5,9
"wpi",1,9,1,1,5,9
"wpi",1,9,9,5,5,9
"washlee",1,8,9,5,5,7
"washlee",1,9,9,4,5,9
"sandiegosu",5,6,6,5,5,6
"sandiegosu",1,9,9,4,5,9
"sandiegosu",9,9,9,9,9,9
"sandiegosu",1,9,9,5,2,5
"sandiegosu",1,9,9,1,5,9
"sandiegosu",1,9,9,4,4,9
"sandiegosu",1,9,9,5,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",2,8,9,4,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,8,1,5,9
"sandiegosu",1,8,9,4,5,9
"sandiegosu",1,9,9,7,1,5
"sandiegosu",1,9,9,1,5,9
"washlee",2,9,9,7,1,1
"washlee",1,8,9,5,5,9
"washlee",1,7,9,8,3,8
"washlee",1,9,9,5,5,9
"washlee",1,9,9,4,5,9
"wpi",1,9,9,4,5,9
"wpi",1,9,9,4,5,9
"wpi",1,9,9,1,5,6
"wpi",1,9,1,1,1,9
"wpi",1,9,1,4,5,9
"wpi",1,9,9,7,4,6
"wpi",1,9,9,1,5,9
"wpi",1,9,9,7,1,4
"wpi",1,9,1,1,1,9
"wpi",1,9,9,5,5,9
"sandiegosu",2,9,8,5,4,5
"sandiegosu",2,9,9,4,5,8
"wpi",1,9,9,4,5,9
"sandiegosu",1,9,9,9,1,1
"wpi",1,9,9,5,5,9
"wpi",1,9,9,5,5,9
"sandiegosu",1,8,9,5,1,1
"sandiegosu",1,9,1,1,1,9
"sandiegosu",1,9,9,5,5,9
"wpi",1,9,9,1,5,9
"sandiegosu",1,9,9,9,1,1
"sandiegosu",5,7,8,8,2,4
"sandiegosu",2,8,9,5,4,4
"sandiegosu",1,1,9,9,5,9
"wpi",1,9,9,9,1,1
"wpi",1,9,9,5,5,9
"washlee",1,9,9,9,1,1
"washlee",1,9,9,9,1,1
"washlee",1,8,9,6,4,7
"washlee",1,9,9,5,5,9
"washlee",1,9,9,5,4,7
"washlee",1,9,9,4,5,9
"washlee",1,9,9,5,5,9
"wpi",1,9,1,1,1,9
"wpi",1,9,9,1,5,9
"wpi",1,9,1,1,9,9
"wpi",1,9,9,9,1,1
"sandiegosu",3,9,9,6,2,3
"sandiegosu",1,7,9,4,5,9
"wpi",1,9,9,4,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,9,4,5,9
"washlee",1,6,9,4,5,9
"washlee",1,9,9,5,5,1
"washlee",1,9,9,4,5,9
"washlee",1,9,9,4,5,9
"wpi",1,9,9,5,5,9
"wpi",1,9,9,5,1,1
"wpi",1,9,9,5,5,9
"wpi",1,1,9,4,5,9
"wpi",5,9,9,5,5,6
"wpi",5,7,9,5,4,8
"sandiegosu",1,9,9,5,5,9
"sandiegosu",1,9,1,1,1,9
"sandiegosu",1,9,9,5,3,9
"sandiegosu",1,9,9,5,5,9
"sandiegosu",1,9,9,1,3,9
"sandiegosu",1,8,6,5,5,9
"sandiegosu",1,1,9,9,5,9
"sandiegosu",2,9,9,9,1,9
"wpi",1,9,9,4,5,9
"wpi",3,9,5,1,6,5
"wpi",1,9,9,5,5,9
"sandiegosu",1,9,9,4,5,9
"wpi",1,9,1,1,9,1
"sandiegosu",1,8,9,5,5,9
"sandiegosu",1,5,9,4,5,9
"sandiegosu",1,8,9,4,7,9
"sandiegosu",1,9,8,4,5,9
"sandiegosu",1,9,9,4,5,6
"sandiegosu",2,9,9,5,3,8
"wpi",1,9,9,9,1,1
"wpi",1,9,9,5,5,9
"sandiegosu",1,9,9,4,5,9
"wpi",1,9,9,1,5,9
"wpi",1,9,9,4,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,1,4,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,1,1,1,9
"sandiegosu",1,9,9,4,5,9
"wpi",1,9,9,1,5,9
"sandiegosu",1,9,1,1,1,9
"sandiegosu",1,8,9,4,5,9
"sandiegosu",1,9,9,9,1,1
"sandiegosu",1,9,1,1,5,9
"sandiegosu",1,9,9,1,5,9
"sandiegosu",2,9,9,5,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,9,5,5,9
"sandiegosu",6,9,1,1,1,1
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,8,9,9,3,5
"sandiegosu",1,9,9,5,5,9
"sandiegosu",1,9,9,1,1,9
"sandiegosu",2,9,9,5,5,8
"sandiegosu",1,9,9,5,5,9
"sandiegosu",3,9,9,5,5,1
"sandiegosu",1,9,9,9,3,1
"sandiegosu",2,9,9,7,6,7
"sandiegosu",1,9,9,1,1,9
"sandiegosu",5,8,8,9,4,6
"sandiegosu",1,9,9,5,5,9
"sandiegosu",1,6,1,4,5,9
"sandiegosu",6,8,1,1,9,1
"sandiegosu",2,9,9,5,4,9
"sandiegosu",1,8,8,4,3,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",2,9,9,5,4,7
"sandiegosu",1,9,9,4,5,6
"sandiegosu",1,9,9,7,4,6
"sandiegosu",1,9,9,1,5,1
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,9,5,3,9
"sandiegosu",1,9,1,5,1,6
"sandiegosu",2,9,9,5,5,9
"sandiegosu",1,9,9,9,1,1
"sandiegosu",1,9,9,1,1,9
"uiuc",5,5,5,5,6,7
"uiuc",1,9,9,1,5,9
"uiuc",1,9,9,1,5,9
"uiuc",1,3,4,5,5,6
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,1,5,9
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,1,5,9
"uiuc",1,9,9,4,5,9
"sandiegosu",1,9,9,5,5,9
"sandiegosu",2,9,8,5,3,9
"sandiegosu",1,9,9,5,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,3,3,5,9
"sandiegosu",1,8,8,4,5,9
"sandiegosu",1,9,9,5,5,9
"sandiegosu",9,9,9,9,1,1
"washlee",1,8,9,4,5,9
"washlee",1,8,9,5,5,9
"washlee",1,9,9,5,5,1
"washlee",1,9,1,1,1,9
"washlee",1,9,1,1,1,9
"washlee",1,9,9,5,2,6
"washlee",1,9,9,6,5,9
"washlee",1,9,9,4,5,9
"washlee",3,8,9,5,2,2
"washlee",1,9,9,6,5,9
"washlee",1,9,9,9,1,1
"washlee",2,7,9,6,4,7
"washlee",1,7,9,5,5,8
"washlee",1,9,9,5,3,9
"tufts",1,1,9,9,1,1
"sandiegosu",1,9,9,1,5,9
"washlee",1,9,9,9,1,1
"sandiegosu",2,9,8,6,3,6
"washlee",1,9,9,5,5,9
"sandiegosu",1,9,9,5,5,9
"washlee",3,9,9,7,2,2
"tufts",1,7,9,5,4,8
"sandiegosu",2,9,7,4,5,4
"tufts",1,9,9,1,5,9
"sandiegosu",3,8,7,5,4,8
"sandiegosu",2,8,9,5,5,8
"sandiegosu",1,9,1,4,5,9
"sandiegosu",1,9,9,1,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,9,9,1,1
"sandiegosu",4,8,5,6,5,5
"sandiegosu",1,9,9,5,5,9
"sandiegosu",1,9,9,5,5,9
"sandiegosu",1,9,9,4,5,9
"sandiegosu",1,9,9,9,1,1
"sandiegosu",1,8,9,5,5,9
"washlee",1,9,9,4,5,9
"washlee",1,9,9,1,5,9
"washlee",1,8,9,4,5,9
"washlee",1,9,9,9,1,1
"tufts",1,9,9,4,5,9
"tufts",1,9,9,4,5,9
"tufts",1,9,9,5,5,9
"tufts",1,9,6,3,5,9
"tufts",5,5,9,5,5,5
"sandiegosu",1,9,9,1,5,9
"tufts",1,9,9,9,1,1
"sandiegosu",1,9,9,4,5,9
"tufts",1,9,9,5,5,9
"tufts",1,9,9,5,5,9
"sandiegosu",1,9,1,1,1,9
"sandiegosu",1,9,9,4,5,9
"tufts",1,1,9,1,1,9
"sandiegosu",1,8,9,5,5,9
"sandiegosu",1,9,1,4,5,9
"tufts",4,9,9,7,2,2
"sandiegosu",1,1,9,9,5,9
"washlee",1,9,9,4,5,9
"washlee",1,9,1,1,1,9
"washlee",1,9,9,5,5,9
"washlee",1,9,9,4,5,9
"washlee",1,9,9,4,5,7
"washlee",2,9,9,5,5,9
"washlee",1,9,1,1,1,9
"washlee",1,9,9,4,5,9
"washlee",1,9,9,1,9,1
"washlee",1,9,9,5,5,9
"washlee",1,9,9,4,5,9
"tufts",1,9,9,5,5,9
"tufts",6,7,8,7,2,3
"sandiegosu",1,9,9,9,1,5
"sandiegosu",1,9,1,1,1,9
"sandiegosu",2,9,9,5,1,8
"sandiegosu",1,8,9,5,5,9
"tufts",1,9,9,4,5,9
"sandiegosu",1,9,9,5,5,9
"sandiegosu",1,6,9,5,2,7
"sandiegosu",1,9,9,9,1,1
"sandiegosu",1,8,9,6,2,4
"tufts",1,9,9,7,5,6
"tufts",1,1,3,4,4,4
"uiuc",1,9,9,4,5,8
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,1,9,1
"tufts",1,9,9,6,1,1
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,4,5,9
"washlee",1,9,9,9,1,1
"washlee",2,9,9,1,1,1
"washlee",1,9,9,5,4,8
"washlee",4,6,8,4,4,9
"washlee",1,9,9,1,5,9
"washlee",9,9,9,9,1,1
"washlee",1,9,9,5,5,9
"washlee",5,9,9,9,1,1
"washlee",1,9,9,9,1,1
"washlee",1,9,1,1,1,1
"tufts",1,9,1,4,4,9
"ufl",1,9,9,5,1,9
"ufl",1,9,1,4,5,9
"ufl",1,9,9,3,5,9
"ufl",1,9,9,1,5,9
"ufl",1,9,9,5,5,5
"tufts",1,1,9,9,5,9
"ufl",1,9,9,9,1,1
"ufl",1,9,9,5,5,9
"washlee",1,9,6,7,3,3
"washlee",1,9,9,5,5,9
"washlee",1,9,9,5,5,9
"ufl",1,9,9,5,5,9
"sandiegosu",1,9,9,1,5,9
"sandiegosu",2,9,8,4,6,7
"ufl",1,9,9,8,1,3
"ufl",1,9,9,1,5,9
"sandiegosu",1,9,9,9,1,1
"uiuc",1,8,8,5,5,9
"uiuc",5,5,5,5,5,5
"uiuc",6,6,9,8,3,4
"tufts",1,9,9,4,5,9
"sandiegosu",1,2,3,1,5,2
"sandiegosu",1,9,9,1,9,1
"sandiegosu",1,8,9,5,5,9
"sandiegosu",1,9,9,5,1,1
"sandiegosu",1,9,1,1,1,9
"sandiegosu",1,9,9,5,5,6
"sandiegosu",1,9,9,5,5,9
"sandiegosu",1,8,9,9,3,2
"sandiegosu",1,9,9,4,5,1
"sandiegosu",1,9,9,4,5,9
"uiuc",1,9,9,9,1,1
"plu",1,9,9,9,1,9
"plu",1,9,9,5,5,9
"plu",1,9,9,5,5,9
"plu",1,9,9,5,5,9
"plu",1,9,9,4,5,9
"plu",1,9,9,4,5,9
"plu",1,9,9,1,5,9
"plu",1,9,9,4,5,9
"plu",1,9,9,4,5,9
"tufts",1,9,9,1,5,9
"tufts",1,9,1,5,5,9
"uiuc",1,9,9,5,5,8
"uiuc",1,9,9,9,1,1
"uiuc",1,9,9,5,5,9
"tufts",1,9,9,9,1,1
"uiuc",1,8,9,5,5,9
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,5,5,9
"plu",1,9,9,4,1,9
"plu",1,9,1,1,1,9
"plu",9,9,9,9,1,1
"plu",1,9,9,5,5,9
"plu",5,9,5,5,1,5
"plu",1,8,9,5,5,9
"ufl",1,9,9,1,5,9
"tufts",1,9,9,5,5,9
"ufl",1,9,9,4,5,9
"ufl",1,9,1,1,1,1
"ufl",1,9,9,5,5,9
"plu",1,9,9,5,5,9
"plu",1,9,9,1,5,9
"ufl",1,9,9,5,5,5
"ufl",1,9,9,9,1,1
"ufl",9,9,9,9,1,1
"plu",1,9,9,5,4,8
"tufts",1,9,9,6,4,3
"plu",1,9,9,1,1,9
"ufl",2,9,9,1,1,1
"ufl",3,6,7,5,3,6
"ufl",1,9,9,4,5,9
"ufl",1,9,9,5,5,9
"ufl",3,8,9,5,4,7
"uiuc",1,9,1,1,1,9
"uiuc",1,8,9,5,5,9
"uiuc",1,9,9,1,5,9
"uiuc",1,9,9,9,1,1
"uiuc",1,9,9,9,1,1
"uiuc",1,9,1,4,5,8
"uiuc",4,9,9,5,3,5
"uiuc",1,9,9,9,1,1
"uiuc",1,9,4,8,4,2
"uiuc",1,9,9,4,5,9
"uiuc",1,8,9,4,5,9
"uiuc",1,9,9,6,3,3
"uiuc",7,6,1,5,7,6
"uiuc",1,9,9,9,1,1
"uiuc",1,9,9,4,5,9
"uiuc",9,9,9,9,1,1
"uiuc",3,7,8,5,3,1
"tufts",1,9,9,4,5,9
"plu",1,8,9,5,5,9
"plu",1,9,1,5,9,1
"plu",1,9,9,5,5,9
"plu",4,7,7,8,3,6
"plu",1,9,9,5,5,9
"plu",1,9,9,9,3,8
"plu",4,5,9,7,4,5
"tufts",1,9,9,9,1,1
"uiuc",1,9,9,1,1,9
"uiuc",5,9,9,9,1,1
"uiuc",1,9,9,5,2,6
"uiuc",5,7,6,5,6,5
"uiuc",2,6,8,7,2,1
"uiuc",5,6,4,6,8,3
"uiuc",3,8,7,5,1,4
"uiuc",9,9,9,9,1,1
"uiuc",3,8,6,5,4,6
"uiuc",1,9,6,4,5,9
"plu",5,8,9,9,1,5
"plu",1,9,9,4,5,9
"plu",3,9,6,5,3,7
"plu",1,9,9,6,5,5
"uiuc",1,9,9,8,1,1
"uiuc",2,9,9,5,2,2
"tufts",1,9,9,8,2,6
"uiuc",6,9,9,1,2,7
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,9,1,1
"uiuc",1,7,9,5,5,9
"tufts",1,9,9,5,1,9
"uiuc",4,3,4,3,4,3
"tufts",1,9,9,6,4,9
"uiuc",3,4,5,6,4,3
"uiuc",1,8,9,1,1,9
"uiuc",1,9,9,4,5,9
"tufts",1,9,9,9,4,9
"plu",1,9,9,9,1,1
"plu",1,9,9,5,5,9
"plu",1,9,1,4,5,9
"plu",1,9,9,5,5,9
"tufts",1,9,9,4,5,9
"plu",1,9,1,9,8,1
"plu",1,9,9,5,5,8
"uva",1,9,9,5,5,9
"uva",1,9,1,1,1,9
"plu",1,9,9,9,1,9
"plu",1,9,1,1,1,9
"uva",6,9,9,7,1,1
"uva",1,9,9,5,5,9
"uva",1,9,9,5,5,9
"uva",1,9,9,7,1,1
"uva",1,9,9,6,4,8
"uva",1,9,9,4,5,9
"uva",2,5,8,5,5,5
"uva",1,9,9,4,5,9
"tufts",1,9,9,4,5,6
"uva",1,9,9,4,5,9
"uva",1,9,9,5,5,9
"uva",1,9,9,4,5,9
"uva",5,7,9,6,3,3
"uva",1,9,9,5,5,9
"uva",1,9,1,1,1,9
"uiuc",1,7,9,5,5,9
"uiuc",1,9,9,9,1,1
"uiuc",3,8,7,6,5,7
"uiuc",1,8,9,4,5,9
"uva",1,9,9,5,5,9
"uva",1,9,9,9,1,1
"uva",1,9,9,6,3,9
"uva",1,9,9,4,5,9
"plu",1,9,9,4,5,9
"plu",2,8,8,5,5,9
"plu",1,9,9,1,4,6
"plu",1,9,9,4,5,9
"plu",1,9,9,1,2,4
"plu",1,9,9,5,5,9
"ufl",1,9,9,1,5,9
"ufl",1,9,9,4,5,9
"ufl",1,9,6,3,7,9
"plu",7,4,6,3,7,3
"ufl",1,9,9,6,4,2
"tufts",1,9,9,4,5,9
"ufl",2,9,9,5,5,8
"ufl",1,9,9,4,8,9
"plu",2,9,8,5,4,7
"ufl",1,9,9,4,5,8
"ufl",9,9,9,9,1,1
"ufl",1,9,9,1,1,9
"ufl",1,9,9,4,5,9
"ufl",1,9,5,1,1,6
"ufl",1,9,9,5,5,9
"ufl",2,9,9,5,3,4
"ufl",1,9,9,4,5,9
"ufl",1,9,9,5,5,7
"ufl",1,9,9,9,5,9
"ufl",1,9,9,4,5,7
"ufl",1,8,8,5,5,9
"ufl",1,9,9,4,5,9
"tufts",1,9,9,1,5,9
"ufl",1,9,9,4,5,9
"ufl",3,9,8,2,9,8
"uiuc",1,9,9,5,5,9
"uiuc",1,8,9,5,2,9
"uiuc",3,9,8,6,6,6
"uiuc",6,7,5,5,5,5
"uiuc",3,9,9,5,3,6
"uiuc",1,9,9,4,5,9
"uiuc",5,8,9,7,2,2
"uiuc",1,9,9,4,5,9
"uiuc",1,7,9,7,3,3
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,9,1,5
"uiuc",1,9,9,5,1,6
"uiuc",1,9,9,5,5,9
"uiuc",1,6,4,4,5,9
"uiuc",1,4,2,5,7,2
"uiuc",1,9,8,4,5,9
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,4,5,9
"plu",1,9,9,4,5,9
"plu",1,9,9,5,5,9
"plu",1,9,1,4,1,9
"plu",1,9,9,5,3,9
"plu",1,9,9,4,5,9
"plu",1,9,1,4,5,9
"plu",1,9,9,4,5,9
"plu",2,9,9,5,4,8
"plu",1,4,3,3,2,3
"plu",1,8,9,4,5,9
"plu",1,9,9,4,5,9
"plu",1,8,9,5,5,9
"plu",1,9,9,1,1,1
"plu",1,8,9,5,5,9
"uiuc",5,8,9,5,5,9
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,5,3,8
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,5,5,9
"uiuc",5,9,9,5,1,1
"uiuc",2,9,9,5,4,8
"uiuc",1,8,9,4,5,9
"tufts",6,7,6,6,7,6
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,1,1,9
"bc",1,9,9,5,5,2
"uiuc",5,9,9,9,1,1
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,9,1,1
"uiuc",1,9,8,4,5,8
"uiuc",1,9,9,4,5,9
"plu",1,9,9,5,5,9
"plu",1,9,9,7,1,6
"plu",1,9,9,4,5,9
"plu",2,4,4,4,5,5
"plu",1,9,9,4,5,9
"plu",1,9,9,4,5,9
"plu",1,4,9,5,5,9
"plu",8,1,9,9,1,1
"uiuc",6,5,4,7,3,8
"uiuc",9,1,9,9,1,1
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,5,4,9
"uiuc",1,9,9,5,5,9
"uiuc",5,7,8,6,3,4
"tufts",8,9,9,9,9,9
"uiuc",1,8,9,4,5,8
"plu",1,9,9,4,5,9
"tufts",1,9,9,6,5,6
"plu",1,9,9,4,5,9
"plu",1,9,9,4,5,9
"plu",1,8,1,2,7,6
"plu",1,9,9,4,5,9
"plu",1,9,9,9,5,9
"plu",4,6,8,5,2,3
"tufts",1,9,9,5,5,9
"uiuc",4,9,9,7,1,1
"uiuc",4,8,5,5,5,6
"uiuc",1,9,9,1,1,1
"uiuc",1,8,9,5,5,9
"uiuc",1,9,9,4,5,9
"plu",1,9,9,5,5,7
"plu",1,9,9,9,1,1
"plu",1,9,9,4,5,9
"plu",1,9,9,5,3,9
"plu",1,9,9,4,5,9
"tufts",1,9,9,4,5,9
"ufl",9,9,9,9,1,1
"ufl",1,9,1,1,1,9
"ufl",3,5,4,6,5,5
"ufl",1,8,9,4,5,9
"tufts",1,9,9,5,5,9
"ufl",1,9,9,5,5,9
"ufl",1,9,1,1,1,9
"ufl",1,9,9,5,5,9
"ufl",1,9,9,9,1,1
"ufl",1,9,9,5,5,9
"ufl",2,9,9,5,4,7
"ufl",1,9,9,5,5,9
"ufl",1,9,9,1,1,9
"ufl",1,9,9,5,5,9
"bc",1,9,9,4,5,9
"ufl",1,9,9,5,5,9
"ufl",1,9,9,1,9,9
"ufl",1,9,9,4,5,9
"ufl",1,9,9,9,1,1
"ufl",1,9,9,5,5,6
"ufl",1,8,9,5,5,9
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,5,5,9
"uiuc",1,9,1,4,5,9
"uiuc",1,9,9,5,5,9
"uiuc",6,9,9,7,1,1
"bc",1,9,9,8,1,1
"uiuc",1,9,8,5,5,9
"uiuc",1,9,6,3,5,9
"uiuc",9,9,9,9,1,1
"uiuc",2,1,1,7,5,9
"plu",1,9,9,4,5,8
"plu",1,5,1,1,5,9
"uiuc",5,6,5,4,6,5
"uiuc",2,9,9,6,3,7
"uiuc",1,9,9,9,1,1
"uiuc",2,9,9,5,5,7
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,3,5,9
"uiuc",1,9,9,4,5,9
"plu",1,9,9,1,5,9
"plu",1,9,9,4,5,9
"bc",1,9,9,4,5,9
"bc",1,5,9,4,5,9
"bc",1,9,9,5,5,9
"bc",1,9,9,6,3,4
"bc",1,9,9,1,9,1
"bc",2,2,1,5,3,2
"bc",5,8,9,9,1,1
"bc",5,9,9,5,3,1
"bc",1,9,9,9,5,9
"plu",1,8,9,4,5,9
"plu",1,9,1,1,1,9
"uiuc",2,9,9,4,3,9
"uiuc",4,8,9,5,4,5
"plu",1,9,9,4,5,9
"plu",2,9,5,5,5,3
"plu",1,9,9,1,5,9
"ufl",1,8,9,4,5,9
"ufl",1,9,9,5,5,9
"ufl",1,9,9,4,5,9
"tufts",1,9,9,1,9,1
"ufl",2,9,9,5,2,5
"ufl",1,9,9,4,5,9
"ufl",1,8,9,5,5,9
"ufl",1,9,9,4,5,9
"ufl",1,8,9,5,5,9
"ufl",1,9,9,4,5,9
"ufl",2,9,9,5,5,6
"ufl",7,9,9,7,1,1
"ufl",1,9,9,5,5,9
"uiuc",2,8,7,4,1,8
"uiuc",3,4,5,4,6,4
"uiuc",1,9,9,5,2,2
"uiuc",2,9,7,4,4,8
"uiuc",1,8,9,4,5,9
"tufts",1,9,9,5,5,9
"tufts",1,9,9,5,5,9
"tufts",2,9,9,9,1,1
"uiuc",1,7,9,5,2,5
"uiuc",1,8,9,4,5,9
"uiuc",2,9,9,6,5,7
"uiuc",1,9,9,1,5,9
"uiuc",1,9,1,1,1,9
"uiuc",1,9,9,1,5,9
"uiuc",1,9,9,9,1,9
"uiuc",1,9,9,5,4,8
"uiuc",1,9,9,1,5,9
"uiuc",2,9,9,4,5,8
"uiuc",1,9,9,9,1,1
"uiuc",1,9,9,8,1,1
"uiuc",1,8,9,5,5,9
"bc",1,9,8,5,5,8
"tufts",1,9,9,1,5,9
"uiuc",1,8,8,5,3,5
"tufts",1,9,9,4,5,9
"uiuc",1,9,9,4,5,9
"bc",1,9,9,5,3,6
"tufts",5,9,9,9,1,1
"tufts",4,2,7,4,3,6
"bc",3,9,9,6,3,5
"bc",3,3,1,9,1,1
"tufts",1,9,9,1,1,7
"tufts",1,9,9,5,5,9
"tufts",1,9,9,4,5,9
"tufts",1,9,9,1,5,9
"tufts",1,9,9,6,1,6
"tufts",4,2,9,5,5,5
"uiuc",1,9,9,4,9,5
"tufts",1,9,9,6,3,8
"uiuc",1,9,9,9,1,1
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,5,5,9
"uiuc",1,9,9,9,1,1
"uiuc",1,9,8,9,1,1
"uiuc",5,4,6,7,4,4
"uiuc",1,9,9,5,5,9
"uva",1,9,9,5,4,5
"uva",1,9,1,4,5,9
"uva",2,9,9,5,4,8
"uva",4,3,5,7,3,5
"uva",1,9,9,5,4,6
"uva",1,9,9,4,5,9
"uva",1,9,9,4,5,9
"uva",1,9,9,4,5,9
"ufl",1,9,9,4,5,9
"ufl",1,9,9,9,1,1
"uva",1,9,9,4,5,9
"uva",2,9,9,4,4,9
"ufl",3,8,9,5,2,9
"uva",2,9,9,4,3,9
"ufl",1,9,9,4,5,9
"tufts",1,9,9,5,5,6
"ufl",1,9,9,1,1,9
"ufl",1,9,9,4,5,9
"ufl",1,9,9,1,1,9
"ufl",1,9,9,5,5,9
"ufl",1,9,9,4,5,9
"ufl",2,9,9,5,4,7
"ufl",1,9,4,8,9,9
"plu",1,9,9,6,1,1
"plu",1,9,9,4,5,9
"plu",9,1,9,9,1,1
"plu",1,9,9,4,5,9
"bc",1,9,9,4,5,9
"bc",1,9,9,4,5,9
"bc",1,9,9,6,3,1
"bc",1,9,9,1,1,9
"bc",1,9,9,4,5,9
"bc",1,9,1,1,1,9
"bc",2,7,8,6,5,8
"bc",1,9,9,5,5,9
"bc",1,9,9,6,5,7
"bc",1,9,1,1,1,9
"bc",1,8,9,7,1,6
"bc",1,9,8,5,5,7
"bc",1,9,9,4,5,9
"bc",2,9,9,8,1,3
"tufts",1,9,9,5,5,9
"uva",9,1,9,9,1,1
"uva",1,9,9,9,1,9
"uva",1,9,9,4,5,9
"uva",1,9,9,5,5,9
"uva",2,9,9,5,4,8
"tufts",1,9,1,1,9,9
"uva",1,6,9,5,5,9
"uva",1,9,9,4,5,9
"uva",1,9,9,4,5,9
"uva",1,9,9,5,1,1
"uva",1,9,9,4,5,9
"uva",1,9,9,1,5,9
"uva",1,9,9,5,5,9
"uva",1,9,9,5,5,8
"tufts",1,9,9,4,5,9
"tufts",4,4,4,4,4,4
"uva",1,9,9,9,1,1
"uva",1,9,9,5,5,9
"uva",1,9,9,9,1,1
"uva",1,8,9,7,2,9
"uva",1,9,9,4,5,9
"uva",2,9,9,5,4,8
"uva",1,8,9,2,2,9
"uva",1,9,9,4,5,9
"tufts",1,9,9,4,5,9
"tufts",1,9,9,5,5,9
"uiuc",1,9,9,5,2,3
"uiuc",1,9,7,5,3,7
"uiuc",1,9,9,5,4,8
"uiuc",2,8,9,9,1,1
"tufts",1,9,9,4,5,9
"tufts",1,9,9,9,1,1
"tufts",1,9,9,4,5,9
"tufts",1,9,9,9,1,1
"uiuc",1,9,4,4,3,7
"tufts",1,9,9,5,3,9
"uiuc",1,9,9,4,5,9
"uiuc",1,9,9,9,1,9
"uiuc",1,9,9,9,1,1
"uiuc",1,9,9,1,1,9
"uiuc",1,9,9,5,5,9
"uiuc",1,9,8,8,1,3
"uiuc",1,9,9,9,1,1
"tufts",1,9,9,6,4,4
"uiuc",4,7,9,5,4,4
"tufts",1,9,9,4,5,9
"uiuc",2,9,9,9,1,1
"bc",1,9,9,4,5,9
"tufts",1,9,9,9,2,1
"tufts",1,9,9,5,1,2
"bc",1,9,9,4,5,9
"uva",1,9,9,5,5,9
